date,AUTOMOTIVE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD
2016-08-09,6.0,3.0,2102.0,0.0,441.16499999999996,14.0,760.0,782.0,129.964,115.0,108.0,2486.0,19.0,3.0,10.0,17.0,0.0,160.0,19.0,4.0,2.0,93.0,15.0,284.13599999999997,176.0,4.0,14.0,254.222,83.025,2044.1279999999992,0.0,26.03
2016-08-10,4.0,4.0,2135.0,0.0,448.194,28.0,785.0,957.0,134.386,151.0,139.715,2374.0,23.0,1.0,24.0,33.0,0.0,199.0,13.0,12.0,2.0,102.0,10.0,255.75599999999994,138.0,7.0,12.0,277.59,94.663,3459.6170000000006,0.0,32.727000000000004
2016-08-11,8.0,2.0,2017.0,0.0,491.705,15.0,567.0,603.0,113.953,113.0,92.0,2511.0,18.0,0.0,711.0,21.0,0.0,132.0,13.0,3.0,1.0,188.0,8.0,293.995,156.0,9.0,16.0,228.211,95.041,2019.6739999999995,0.0,19.287
2016-08-12,1.0,3.0,1038.0,0.0,193.868,7.0,320.0,377.0,48.659,55.0,73.0,1055.0,18.0,0.0,11.0,9.0,0.0,56.0,11.0,2.0,4.0,74.0,9.0,333.87200000000007,46.0,2.0,2.0,174.46400000000006,45.646,1280.319,0.0,10.257
2016-08-13,2.0,4.0,1613.0,0.0,351.969,9.0,418.0,559.0,85.631,111.0,68.0,1621.0,6.0,5.0,5.0,24.0,0.0,119.0,7.0,8.0,0.0,110.0,9.0,210.15799999999996,105.0,4.0,17.0,218.84300000000002,40.463,1562.6249999999995,0.0,18.991999999999997
2016-08-14,0.0,0.0,743.0,0.0,138.256,6.0,186.0,270.0,41.301,59.0,50.0,728.0,11.0,0.0,1.0,5.0,0.0,74.0,3.0,5.0,1.0,71.0,3.0,76.89100000000002,47.0,1.0,4.0,124.12399999999998,29.0,858.3620000000001,0.0,12.21
2016-08-15,4.0,1.0,2420.0,0.0,502.555,11.0,840.0,849.0,183.89600000000002,169.0,73.706,3181.0,14.0,0.0,26.0,20.0,0.0,208.0,15.0,8.0,1.0,89.0,6.0,232.47299999999993,156.0,4.0,15.0,297.319,86.924,2473.226,0.0,20.849
2016-08-16,5.0,5.0,2010.0,0.0,384.275,22.0,626.0,717.0,152.01,146.0,84.0,2436.0,32.0,2.0,17.0,24.0,0.0,170.0,14.0,13.0,0.0,81.0,6.0,347.93,158.0,2.0,11.0,277.452,80.495,2089.533000000001,0.0,26.316000000000003
2016-08-17,4.0,3.0,2346.0,0.0,423.218,20.0,848.0,897.0,134.177,151.0,127.179,2422.0,14.0,1.0,24.0,42.0,0.0,201.0,8.0,16.0,1.0,115.0,11.0,264.374,165.0,2.0,10.0,261.156,106.219,3843.778,0.0,37.04
2016-08-18,6.0,5.0,1907.0,0.0,374.447,11.0,579.0,664.0,125.434,105.0,123.0,2201.0,6.0,0.0,16.0,27.0,0.0,139.0,13.0,10.0,3.0,136.0,5.0,233.96599999999998,145.0,4.0,11.0,220.85100000000003,107.967,1746.1830000000004,0.0,32.929
2016-08-19,12.0,3.0,2218.0,0.0,402.659,21.0,707.0,698.0,154.218,133.0,187.51,2538.0,13.0,0.0,33.0,22.0,0.0,143.0,12.0,8.0,0.0,164.0,6.0,462.159,133.0,7.0,12.0,377.3679999999999,74.798,2189.826000000001,0.0,38.247
2016-08-20,6.0,3.0,2103.0,0.0,416.081,25.0,574.0,771.0,143.44400000000002,140.0,136.0,2308.0,11.0,3.0,5.0,32.0,0.0,156.0,13.0,2.0,2.0,140.0,17.0,204.303,160.0,4.0,5.0,295.4920000000001,82.903,2328.032999999999,0.0,11.477
2016-08-21,0.0,0.0,893.0,0.0,160.95600000000002,12.0,191.0,299.0,78.753,56.0,47.0,969.0,4.0,0.0,10.0,4.0,0.0,64.0,3.0,4.0,2.0,27.0,1.0,105.30300000000001,59.0,0.0,0.0,124.65299999999999,38.565,1004.34,0.0,8.844000000000001
2016-08-22,2.0,2.0,2176.0,0.0,402.073,11.0,550.0,729.0,135.80599999999998,138.0,96.0,2360.0,13.0,2.0,9.0,39.0,0.0,165.0,15.0,5.0,0.0,61.0,4.0,253.76800000000003,127.0,6.0,12.0,358.991,67.01599999999999,2476.871,0.0,27.572000000000003
2016-08-23,3.0,3.0,2123.0,0.0,389.645,7.0,707.0,676.0,117.88799999999999,110.0,113.0,2545.0,8.0,1.0,18.0,26.0,0.0,176.0,11.0,4.0,3.0,128.0,14.0,235.45500000000004,174.0,3.0,13.0,196.64200000000002,79.402,2081.951,0.0,26.576999999999998
2016-08-24,8.0,6.0,2151.0,0.0,442.718,7.0,689.0,862.0,131.198,151.0,179.48,2886.0,13.0,1.0,17.0,20.0,0.0,199.0,26.0,13.0,2.0,125.0,6.0,293.7209999999999,147.0,9.0,13.0,297.38599999999997,115.523,3988.214999999999,3.0,35.539
2016-08-25,2.0,8.0,1820.0,0.0,301.85699999999997,9.0,640.0,613.0,115.695,98.0,105.0,1999.0,15.0,2.0,7.0,19.0,0.0,146.0,13.0,11.0,0.0,109.0,1.0,243.33499999999995,139.0,4.0,4.0,227.91500000000002,75.852,1942.7369999999994,0.0,20.16
2016-08-26,7.0,0.0,2030.0,0.0,402.267,30.0,707.0,748.0,183.51300000000003,144.0,132.0,2419.0,11.0,1.0,13.0,18.0,0.0,153.0,9.0,6.0,2.0,196.0,6.0,616.6010000000001,135.0,3.0,11.0,394.421,89.524,2294.2,1.0,42.569
2016-08-27,1.0,1.0,2112.0,0.0,378.229,19.0,549.0,720.0,107.74199999999999,148.0,120.0,2141.0,11.0,5.0,16.0,19.0,0.0,155.0,18.0,7.0,0.0,146.0,7.0,358.42800000000005,159.0,8.0,8.0,263.07300000000004,98.181,2136.919000000001,0.0,32.929
2016-08-28,2.0,2.0,944.0,0.0,155.209,6.0,240.0,349.0,44.043,62.0,46.0,1045.0,10.0,0.0,7.0,2.0,0.0,71.0,5.0,8.0,1.0,51.0,1.0,96.20399999999998,71.0,2.0,8.0,146.26999999999995,32.153,1174.689,5.0,8.855
2016-08-29,7.0,2.0,1925.0,0.0,391.121,11.0,541.0,697.0,131.30200000000002,145.0,91.0,2280.0,4.0,1.0,24.0,15.0,0.0,163.0,26.0,3.0,0.0,61.0,6.0,248.406,152.0,5.0,17.0,324.17099999999994,81.849,2326.5409999999997,0.0,31.423000000000002
2016-08-30,4.0,5.0,1990.0,0.0,381.392,14.0,503.0,628.0,131.377,125.0,74.0,2337.0,14.0,2.0,45.0,13.0,0.0,169.0,18.0,8.0,1.0,94.0,4.0,221.74599999999998,152.0,0.0,4.0,271.42500000000007,65.019,2020.0529999999999,0.0,24.301
2016-08-31,3.0,2.0,2169.0,0.0,443.273,13.0,811.0,882.0,140.97899999999998,156.0,132.0,2903.0,13.0,1.0,10.0,20.0,0.0,174.0,2.0,19.0,5.0,111.0,6.0,241.094,176.0,8.0,9.0,310.24399999999997,73.14099999999999,3889.8869999999993,1.0,28.405
2016-09-01,4.0,3.0,2224.0,0.0,452.119,26.0,814.0,799.0,131.89499999999998,122.0,143.0,2935.0,18.0,2.0,36.0,24.0,0.0,167.0,18.0,2.0,0.0,184.0,6.0,310.47300000000007,165.0,7.0,6.0,367.835,98.271,2108.2520000000004,1.0,27.034
2016-09-02,0.0,6.0,2418.0,0.0,442.119,17.0,832.0,826.0,151.203,154.0,121.0,2798.0,17.0,4.0,32.0,56.0,0.0,207.0,10.0,15.0,6.0,137.0,7.0,562.3349999999999,186.0,7.0,14.0,426.27,87.273,2398.2459999999996,4.0,39.055
2016-09-03,6.0,3.0,2167.0,0.0,434.172,9.0,711.0,848.0,141.35899999999998,149.0,146.841,2534.0,7.0,2.0,11.0,14.0,0.0,201.0,20.0,11.0,2.0,174.0,12.0,238.597,197.0,6.0,8.0,270.77299999999997,111.346,2439.891,2.0,36.064
2016-09-04,2.0,2.0,921.0,0.0,156.128,6.0,310.0,399.0,49.044,80.0,49.0,1282.0,10.0,0.0,11.0,19.0,0.0,71.0,6.0,0.0,0.0,35.0,3.0,95.60700000000003,92.0,2.0,6.0,97.22500000000002,60.703,1252.366,2.0,22.741
2016-09-05,7.0,9.0,2240.0,0.0,458.198,20.0,754.0,758.0,167.76100000000002,151.0,115.0,2432.0,11.0,2.0,25.0,25.0,0.0,202.0,9.0,12.0,4.0,66.0,4.0,310.248,184.0,6.0,9.0,332.369,104.06,2439.7530000000006,3.0,20.62
2016-09-06,2.0,5.0,2391.0,0.0,460.17,12.0,675.0,751.0,159.74900000000002,122.0,125.0,2943.0,30.0,1.0,20.0,23.0,0.0,188.0,6.0,6.0,0.0,101.0,10.0,263.342,203.0,5.0,10.0,298.173,78.616,2200.7520000000004,5.0,25.245
2016-09-07,8.0,3.0,2060.0,0.0,496.806,17.0,839.0,859.0,134.015,141.0,94.0,2646.0,18.0,0.0,29.0,30.0,0.0,185.0,15.0,8.0,3.0,76.0,10.0,261.411,145.0,8.0,11.0,257.099,71.315,3917.5650000000005,4.0,36.994
2016-09-08,3.0,3.0,1946.0,0.0,433.61,24.0,727.0,734.0,138.942,117.0,123.0,2380.0,15.0,2.0,9.0,18.0,0.0,154.0,18.0,10.0,1.0,129.0,8.0,224.54699999999997,226.0,2.0,12.0,293.56300000000016,88.651,1804.8020000000001,1.0,37.794000000000004
2016-09-09,4.0,8.0,2451.0,0.0,406.705,28.0,677.0,810.0,136.15,157.0,149.0,2604.0,14.0,1.0,36.0,26.0,0.0,173.0,14.0,9.0,2.0,199.0,6.0,659.7620000000001,180.0,5.0,7.0,411.402,98.07300000000001,2551.718999999999,0.0,36.857
2016-09-10,2.0,7.0,2251.0,0.0,427.58799999999997,16.0,638.0,820.0,130.99900000000002,152.0,142.274,2370.0,9.0,2.0,29.0,22.0,0.0,159.0,19.0,16.0,6.0,173.0,13.0,302.1210000000001,204.0,6.0,13.0,317.5930000000001,95.93,2441.9560000000006,0.0,29.968
2016-09-11,0.0,3.0,864.0,0.0,150.559,5.0,230.0,297.0,58.715,63.0,43.0,1059.0,8.0,2.0,5.0,11.0,0.0,66.0,3.0,1.0,1.0,24.0,5.0,94.17,74.0,1.0,6.0,168.85500000000002,33.322,1097.0689999999997,1.0,17.887
2016-09-12,4.0,6.0,2453.0,0.0,471.822,9.0,805.0,855.0,151.437,135.0,111.0,2664.0,19.0,3.0,13.0,24.0,0.0,172.0,14.0,11.0,0.0,63.0,3.0,235.73899999999998,169.0,5.0,14.0,339.71299999999985,96.261,2637.536,0.0,15.642
2016-09-13,4.0,3.0,1942.0,0.0,398.716,24.0,688.0,703.0,137.69600000000003,120.0,95.0,2623.0,8.0,3.0,20.0,27.0,0.0,218.0,19.0,1.0,1.0,80.0,2.0,288.8230000000001,138.0,7.0,12.0,279.873,109.756,1917.8610000000008,0.0,34.034
2016-09-14,9.0,3.0,1992.0,0.0,500.181,14.0,761.0,773.0,146.043,155.0,84.0,2597.0,30.0,2.0,8.0,31.0,0.0,159.0,7.0,15.0,12.0,70.0,8.0,254.219,133.0,4.0,16.0,299.07199999999995,86.96000000000001,3881.0969999999993,1.0,26.5
2016-09-15,2.0,3.0,1766.0,0.0,421.493,14.0,662.0,674.0,85.202,112.0,88.0,2290.0,30.0,0.0,22.0,18.0,0.0,171.0,20.0,2.0,10.0,118.0,12.0,204.803,149.0,4.0,8.0,270.93399999999997,51.0,1895.4630000000002,0.0,18.231
2016-09-16,6.0,2.0,2414.0,0.0,407.678,29.0,832.0,834.0,150.435,150.0,112.0,2625.0,21.0,1.0,34.0,40.0,0.0,172.0,16.0,10.0,6.0,189.0,17.0,724.1469999999999,133.0,8.0,15.0,436.37300000000016,77.664,2383.838999999999,0.0,36.321
2016-09-17,6.0,0.0,2521.0,0.0,451.68899999999996,6.0,602.0,789.0,159.296,167.0,139.82,2645.0,28.0,4.0,21.0,14.0,0.0,217.0,13.0,7.0,3.0,158.0,12.0,233.50000000000006,137.0,9.0,15.0,277.2800000000001,91.006,2554.865,2.0,40.019999999999996
2016-09-18,2.0,2.0,1177.0,0.0,187.852,1.0,243.0,419.0,66.964,74.0,48.0,1200.0,20.0,1.0,5.0,11.0,0.0,89.0,11.0,6.0,0.0,49.0,1.0,112.115,73.0,2.0,6.0,155.13000000000002,51.448,1189.5270000000003,1.0,12.328
2016-09-19,2.0,3.0,2342.0,0.0,521.826,21.0,742.0,751.0,137.172,132.0,67.0,2558.0,10.0,2.0,9.0,37.0,0.0,170.0,26.0,14.0,2.0,68.0,3.0,282.83099999999996,162.0,10.0,16.0,306.56899999999996,101.361,2360.434,0.0,26.683999999999997
2016-09-20,8.0,6.0,2194.0,0.0,393.432,42.0,776.0,758.0,152.6,125.0,96.0,2492.0,17.0,1.0,24.0,26.0,0.0,144.0,7.0,5.0,4.0,99.0,7.0,258.68,138.0,10.0,15.0,265.1070000000001,81.208,2034.6540000000007,1.0,25.747999999999998
2016-09-21,2.0,3.0,2159.0,0.0,502.925,25.0,787.0,895.0,118.44200000000001,136.0,114.0,2753.0,11.0,1.0,20.0,21.0,0.0,194.0,9.0,8.0,4.0,91.0,4.0,253.481,172.0,3.0,11.0,304.716,102.186,3630.324,2.0,26.664
2016-09-22,5.0,4.0,1883.0,0.0,463.991,23.0,626.0,623.0,129.742,118.0,108.379,2323.0,11.0,0.0,16.0,29.0,0.0,149.0,8.0,8.0,2.0,104.0,13.0,199.2180000000001,130.0,2.0,15.0,311.08700000000005,88.507,2016.230999999999,0.0,23.583
2016-09-23,3.0,6.0,2269.0,0.0,392.319,19.0,718.0,737.0,122.77200000000002,140.0,174.0,2391.0,36.0,1.0,24.0,27.0,0.0,169.0,8.0,10.0,2.0,158.0,21.0,577.3769999999998,131.0,3.0,12.0,361.79100000000005,98.793,2156.875999999999,2.0,44.574
2016-09-24,8.0,3.0,2340.0,0.0,423.414,15.0,545.0,793.0,134.45100000000002,162.0,134.0,2496.0,12.0,4.0,6.0,18.0,0.0,190.0,20.0,11.0,4.0,167.0,12.0,271.557,126.0,2.0,9.0,288.44399999999996,78.801,2310.827,0.0,25.258
2016-09-25,2.0,2.0,1121.0,0.0,218.13400000000001,4.0,268.0,382.0,58.875,76.0,32.0,1030.0,9.0,1.0,4.0,6.0,0.0,94.0,9.0,5.0,1.0,30.0,1.0,87.288,80.0,5.0,4.0,147.101,30.933,1119.6849999999997,1.0,20.311
2016-09-26,1.0,5.0,1957.0,0.0,455.947,10.0,652.0,750.0,114.81099999999999,157.0,73.0,2161.0,12.0,1.0,13.0,29.0,0.0,177.0,17.0,6.0,3.0,69.0,14.0,184.852,134.0,7.0,10.0,232.79900000000004,109.381,2153.1609999999996,1.0,17.84
2016-09-27,0.0,3.0,2009.0,0.0,313.632,14.0,551.0,665.0,136.006,118.0,88.454,2255.0,13.0,0.0,23.0,26.0,0.0,150.0,29.0,7.0,3.0,79.0,10.0,226.355,133.0,4.0,4.0,290.54,66.0,1829.9670000000003,1.0,13.471
2016-09-28,4.0,6.0,2379.0,0.0,534.5840000000001,14.0,753.0,932.0,150.60200000000003,153.0,95.0,2735.0,22.0,0.0,10.0,27.0,0.0,195.0,8.0,7.0,11.0,67.0,9.0,273.9749999999999,136.0,8.0,7.0,309.47,94.417,3866.6359999999986,0.0,26.902
2016-09-29,1.0,3.0,1805.0,0.0,385.775,13.0,542.0,539.0,104.041,69.0,81.0,2131.0,15.0,1.0,31.0,27.0,0.0,124.0,9.0,11.0,1.0,70.0,8.0,185.05499999999998,104.0,4.0,12.0,192.613,67.577,1739.7839999999992,0.0,26.131999999999998
2016-09-30,2.0,3.0,2028.0,0.0,411.203,23.0,819.0,740.0,159.72899999999998,112.0,105.0,2579.0,18.0,1.0,13.0,9.0,0.0,155.0,12.0,8.0,6.0,118.0,4.0,571.2320000000001,140.0,7.0,3.0,404.969,102.78399999999999,2235.3730000000005,0.0,30.915
2016-10-01,5.0,9.0,2799.0,0.0,525.866,23.0,768.0,1004.0,181.6,204.0,132.0,3369.0,22.0,1.0,34.0,36.0,0.0,238.0,33.0,9.0,0.0,161.0,6.0,292.33799999999997,194.0,13.0,10.0,353.391,97.876,2905.1490000000003,1.0,43.828
2016-10-02,2.0,7.0,1277.0,0.0,165.751,3.0,343.0,416.0,64.45599999999999,77.0,58.333,1532.0,11.0,0.0,8.0,4.0,0.0,121.0,6.0,4.0,4.0,28.0,2.0,126.77299999999998,102.0,5.0,8.0,156.68699999999995,48.498000000000005,1381.708,2.0,20.355999999999998
2016-10-03,5.0,4.0,2762.0,0.0,509.573,20.0,833.0,835.0,180.63400000000001,148.0,96.0,2982.0,27.0,0.0,14.0,34.0,0.0,215.0,23.0,7.0,2.0,53.0,4.0,271.103,186.0,12.0,4.0,301.595,129.594,2667.7450000000003,1.0,25.098
2016-10-04,5.0,3.0,2624.0,0.0,435.467,32.0,778.0,806.0,120.512,127.0,107.0,2750.0,32.0,1.0,19.0,47.0,0.0,229.0,25.0,2.0,3.0,95.0,2.0,302.5419999999999,170.0,5.0,7.0,258.73600000000005,100.679,2112.2999999999997,0.0,20.287
2016-10-05,9.0,6.0,2573.0,0.0,466.249,27.0,1008.0,924.0,153.027,153.0,98.234,3834.0,15.0,5.0,34.0,39.0,0.0,253.0,8.0,13.0,5.0,122.0,5.0,225.91700000000006,142.0,5.0,15.0,314.0050000000001,113.10300000000001,4069.922000000001,2.0,26.363
2016-10-06,10.0,4.0,2342.0,0.0,419.687,37.0,692.0,691.0,138.60899999999998,114.0,115.0,2458.0,16.0,2.0,24.0,40.0,0.0,163.0,10.0,6.0,4.0,191.0,2.0,252.93000000000004,130.0,7.0,8.0,264.31700000000006,84.0,2104.239,0.0,43.586
2016-10-07,4.0,2.0,2081.0,0.0,427.319,35.0,700.0,793.0,182.892,162.0,98.0,2592.0,18.0,4.0,48.0,22.0,0.0,159.0,10.0,8.0,8.0,171.0,10.0,652.297,141.0,4.0,18.0,428.03599999999994,107.595,2482.3770000000004,0.0,48.487
2016-10-08,6.0,3.0,2279.0,0.0,426.844,20.0,698.0,880.0,134.459,154.0,137.0,2615.0,33.0,2.0,19.0,11.0,0.0,187.0,16.0,8.0,1.0,135.0,26.0,233.411,131.0,4.0,15.0,310.656,103.943,2865.128,0.0,35.275
2016-10-09,2.0,1.0,1221.0,0.0,167.31900000000002,7.0,294.0,438.0,83.285,96.0,54.0,1361.0,13.0,1.0,15.0,20.0,0.0,121.0,12.0,0.0,1.0,46.0,11.0,112.968,98.0,3.0,2.0,150.653,42.144,1422.4430000000007,0.0,22.106
2016-10-10,4.0,2.0,2206.0,0.0,428.601,9.0,675.0,729.0,150.64600000000002,130.0,74.0,2535.0,27.0,1.0,51.0,34.0,0.0,191.0,19.0,2.0,4.0,57.0,9.0,252.16200000000006,147.0,6.0,16.0,351.026,100.294,2771.0999999999995,0.0,36.211
2016-10-11,7.0,2.0,1812.0,0.0,400.733,23.0,625.0,693.0,106.783,107.0,118.181,2390.0,23.0,2.0,24.0,28.0,0.0,147.0,11.0,12.0,8.0,85.0,7.0,237.55999999999997,132.0,9.0,10.0,227.56500000000008,126.559,2152.231000000001,0.0,10.962
2016-10-12,5.0,7.0,2584.0,0.0,471.531,20.0,818.0,994.0,115.53999999999999,157.0,97.0,2722.0,17.0,0.0,19.0,65.0,0.0,181.0,19.0,12.0,0.0,86.0,10.0,235.281,146.0,4.0,10.0,319.235,89.39,4411.112000000001,0.0,27.500999999999998
2016-10-13,1.0,1.0,1664.0,2.0,417.51300000000003,21.0,596.0,693.0,109.073,129.0,89.471,2093.0,19.0,0.0,14.0,48.0,0.0,139.0,21.0,11.0,6.0,88.0,9.0,280.99100000000004,126.0,4.0,4.0,225.82299999999998,65.16,1996.2550000000006,1.0,21.854
2016-10-14,8.0,5.0,2647.0,2.0,472.844,18.0,731.0,940.0,124.083,151.0,91.0,2637.0,14.0,3.0,47.0,39.0,0.0,157.0,18.0,9.0,12.0,178.0,6.0,678.452,127.0,5.0,18.0,425.5719999999999,99.756,2461.292000000001,0.0,54.377
2016-10-15,1.0,1.0,2212.0,3.0,469.11199999999997,24.0,603.0,787.0,109.032,165.0,121.684,2562.0,13.0,5.0,9.0,46.0,0.0,198.0,10.0,1.0,0.0,152.0,14.0,238.73299999999992,172.0,10.0,16.0,346.79299999999995,82.4,2840.822,0.0,42.744
2016-10-16,0.0,3.0,1454.0,2.0,195.28199999999998,1.0,324.0,430.0,58.366,67.0,59.0,1494.0,11.0,1.0,4.0,17.0,0.0,101.0,8.0,8.0,4.0,43.0,4.0,127.68900000000001,93.0,5.0,2.0,113.819,54.009,1529.2560000000003,0.0,18.551000000000002
2016-10-17,4.0,9.0,2490.0,2.0,418.163,22.0,813.0,792.0,173.725,141.0,68.0,2605.0,20.0,2.0,11.0,18.0,0.0,218.0,19.0,10.0,6.0,84.0,3.0,254.086,171.0,2.0,16.0,302.71500000000003,74.904,2745.119,0.0,28.974
2016-10-18,3.0,2.0,1895.0,0.0,407.295,8.0,827.0,706.0,102.248,130.0,93.0,2443.0,16.0,4.0,14.0,18.0,0.0,176.0,22.0,4.0,14.0,123.0,6.0,237.09799999999996,136.0,3.0,14.0,249.37,97.022,2262.9829999999997,0.0,17.214
2016-10-19,2.0,2.0,2563.0,2.0,745.513,15.0,787.0,958.0,133.636,153.0,115.0,2788.0,22.0,0.0,11.0,39.0,0.0,182.0,10.0,9.0,0.0,139.0,5.0,219.287,191.0,6.0,13.0,362.71899999999994,107.738,4293.365000000002,0.0,35.974000000000004
2016-10-20,5.0,4.0,2176.0,1.0,359.93399999999997,25.0,639.0,683.0,129.355,94.0,109.326,2445.0,10.0,3.0,13.0,30.0,0.0,182.0,8.0,2.0,2.0,122.0,1.0,279.416,130.0,6.0,21.0,281.744,108.495,2087.617,0.0,38.17
2016-10-21,6.0,5.0,2469.0,3.0,431.16499999999996,18.0,747.0,771.0,168.51999999999998,161.0,134.0,2438.0,11.0,6.0,33.0,27.0,0.0,153.0,7.0,7.0,1.0,222.0,5.0,772.9859999999998,118.0,9.0,11.0,449.51699999999994,141.877,2494.1269999999995,1.0,42.157
2016-10-22,6.0,4.0,2570.0,2.0,416.231,20.0,714.0,853.0,135.464,146.0,124.0,2755.0,28.0,2.0,31.0,24.0,0.0,166.0,18.0,11.0,8.0,132.0,5.0,206.35500000000002,142.0,1.0,11.0,314.977,99.57900000000001,2609.8619999999996,0.0,32.864999999999995
2016-10-23,0.0,3.0,1106.0,0.0,201.458,9.0,301.0,401.0,68.53,96.0,65.486,1360.0,13.0,0.0,6.0,11.0,0.0,91.0,2.0,5.0,2.0,35.0,4.0,98.44199999999998,86.0,4.0,5.0,118.73199999999999,39.327,1323.9270000000004,0.0,18.496000000000002
2016-10-24,3.0,4.0,1783.0,1.0,371.973,16.0,604.0,755.0,144.284,129.0,92.393,2455.0,19.0,2.0,24.0,21.0,0.0,151.0,10.0,9.0,3.0,56.0,6.0,263.6239999999999,142.0,4.0,12.0,307.42,57.927,2227.497,0.0,26.431
2016-10-25,8.0,8.0,2090.0,2.0,405.661,26.0,712.0,803.0,129.93400000000003,165.0,119.855,2783.0,20.0,1.0,18.0,41.0,0.0,172.0,27.0,6.0,2.0,60.0,11.0,252.00900000000007,118.0,11.0,7.0,339.18899999999996,135.321,2336.6190000000015,1.0,32.143
2016-10-26,7.0,6.0,2032.0,0.0,446.58799999999997,27.0,732.0,884.0,116.895,134.0,103.0,2785.0,22.0,8.0,46.0,19.0,0.0,164.0,20.0,10.0,20.0,90.0,8.0,257.208,142.0,13.0,15.0,294.76,108.39099999999999,3709.456000000003,1.0,43.989
2016-10-27,0.0,5.0,2143.0,0.0,441.98699999999997,11.0,716.0,756.0,125.842,117.0,100.0,2633.0,24.0,0.0,43.0,19.0,0.0,155.0,20.0,13.0,5.0,90.0,5.0,311.217,127.0,10.0,7.0,332.85200000000003,62.169,2122.1380000000004,0.0,24.692
2016-10-28,8.0,9.0,2576.0,0.0,404.51300000000003,17.0,766.0,863.0,158.29000000000002,160.0,138.0,2854.0,12.0,5.0,24.0,45.0,0.0,194.0,10.0,11.0,1.0,129.0,8.0,710.2369999999999,121.0,6.0,9.0,444.997,113.865,2369.4829999999993,1.0,34.266999999999996
2016-10-29,2.0,5.0,2574.0,1.0,411.945,13.0,630.0,770.0,143.372,171.0,105.0,2652.0,19.0,5.0,22.0,45.0,0.0,184.0,15.0,4.0,3.0,167.0,4.0,237.05799999999996,174.0,6.0,10.0,249.374,138.537,2032.1580000000004,0.0,26.977
2016-10-30,2.0,7.0,1059.0,0.0,140.099,2.0,325.0,388.0,61.190000000000005,85.0,51.0,1364.0,11.0,0.0,5.0,10.0,0.0,64.0,2.0,2.0,0.0,69.0,4.0,118.63999999999999,72.0,2.0,5.0,131.79899999999998,57.714,1271.1070000000002,0.0,17.571
2016-10-31,1.0,8.0,1777.0,3.0,261.152,13.0,625.0,539.0,127.42999999999999,114.0,73.0,2332.0,9.0,0.0,8.0,22.0,0.0,151.0,10.0,11.0,0.0,57.0,8.0,236.46699999999998,114.0,3.0,9.0,326.922,78.099,1738.943,0.0,14.575
2016-11-01,2.0,3.0,3009.0,1.0,439.152,9.0,889.0,799.0,152.928,144.0,97.0,4118.0,14.0,0.0,36.0,35.0,0.0,233.0,24.0,1.0,2.0,169.0,7.0,386.48199999999997,207.0,6.0,12.0,314.268,95.109,2310.205000000001,0.0,29.672
2016-11-02,5.0,1.0,873.0,0.0,144.189,2.0,282.0,307.0,61.432,62.0,49.0,1074.0,8.0,1.0,8.0,3.0,0.0,68.0,6.0,10.0,5.0,48.0,4.0,91.95400000000001,51.0,3.0,1.0,159.44299999999996,41.442,1411.177,0.0,15.048
2016-11-03,1.0,1.0,739.0,0.0,154.8,5.0,244.0,283.0,49.809999999999995,69.0,52.726,888.0,13.0,1.0,8.0,4.0,0.0,47.0,3.0,3.0,1.0,58.0,3.0,119.37599999999999,49.0,0.0,2.0,114.60999999999999,48.178,1090.4669999999996,0.0,8.644
2016-11-04,4.0,6.0,1637.0,0.0,275.696,13.0,456.0,542.0,112.405,104.0,85.0,1686.0,4.0,2.0,9.0,18.0,0.0,126.0,3.0,3.0,1.0,79.0,5.0,491.22800000000007,85.0,6.0,13.0,279.768,71.723,1680.5969999999995,0.0,26.687
2016-11-05,6.0,2.0,1839.0,3.0,278.8,7.0,452.0,549.0,89.53899999999999,109.0,114.0,1860.0,12.0,7.0,35.0,10.0,0.0,135.0,9.0,4.0,2.0,92.0,3.0,159.898,106.0,9.0,1.0,204.85700000000008,57.927,1581.4940000000001,0.0,20.616
2016-11-06,1.0,4.0,1054.0,1.0,143.87,4.0,262.0,335.0,75.12700000000001,67.0,37.85,1142.0,12.0,3.0,10.0,13.0,0.0,89.0,1.0,0.0,2.0,38.0,3.0,121.098,74.0,3.0,7.0,159.825,42.091,1284.5270000000003,0.0,12.736
2016-11-07,7.0,5.0,2538.0,1.0,422.14099999999996,15.0,794.0,880.0,130.916,172.0,73.517,3004.0,14.0,0.0,8.0,24.0,0.0,192.0,32.0,1.0,4.0,94.0,8.0,281.93199999999996,167.0,3.0,11.0,328.00400000000013,88.657,2538.3360000000016,1.0,24.012999999999998
2016-11-08,8.0,9.0,2542.0,1.0,383.919,19.0,887.0,809.0,152.523,142.0,118.0,2966.0,5.0,0.0,14.0,33.0,0.0,209.0,24.0,2.0,10.0,68.0,4.0,352.9480000000001,218.0,4.0,7.0,315.881,96.049,2547.528000000002,2.0,33.185
